item_id,revenue,store_id,transaction_id,discount_code,customer_id,item_category,quantity,payment_method,timestamp,unit_price
ITEM00421,1359.08,S008,C1Y4YHGA6RPK,,hb0jeosv,Groceries,4,Cash,2024-12-07 01:25:47,339.77
ITEM00508,138.00,S010,K7L9DCPZ0VCC,,ti909n78,Groceries,1,Transfer,12/07/2024 08:58AM,138.00
ITEM00531,1063.80,S017,WBARQISQR44J,,ybj0mmfi,Clothing,4,Transfer,2024-12-07 12:26:22,265.95
ITEM00007,2375.90,S017,WGBJ4B1YQ2XJ,,36bznzhu,Electronics,5,Mobile,2024-12-07 21:29:01,475.18
ITEM00847,1383.40,S014,MN18285ZGBSV,,wyh1xa0h,Groceries,5,Transfer,2024-12-07 12:12:58,276.68
ITEM00720,253.28,S012,2W7YRB218X2T,,megs7uka,Home,2,Transfer,12/07/2024 10:56PM,126.64
ITEM00394,858.99,S018,DSH1BSR1OVJN,,cdrtql7y,Home,3,Mobile,07-12-24 10:10,286.33
ITEM00239,603.54,S018,GE64P7B7M1Y7,,tpqh4b75,Home,3,Mobile,2024-12-07 15:05:34,201.18
ITEM00708,278.72,S020,UC5RUS56YDYC,,07273vcf,Clothing,2,Mobile,2024-12-07 14:58:00,139.36
ITEM00984,14.79,S007,VAFIVAQ9FR8E,,deu7w097,Groceries,1,Cash,2024/12/07 17:49:11,14.79
ITEM00902,60.39,S015,Y9P4NEL8SVOX,,suuuyk1z,Electronics,1,Cash,07-12-24 18:37,60.39
ITEM00794,434.84,S002,ZBS6LT00QWHX,,favnjwsn,Groceries,2,Transfer,07-12-24 18:32,217.42
ITEM00193,651.93,S007,L1OUC89HVELD,,x4svkkuc,Clothing,3,Mobile,2024-12-07 07:22:59,217.31
ITEM00444,260.94,S017,FQMUUEL9S3JJ,,a8f5qbun,Electronics,1,Card,2024-12-07 05:56:27,260.94
ITEM00946,1995.40,S005,N6CXEFOJHOFV,,noxw2bg8,Home,4,Transfer,2024-12-07 01:23:08,498.85
ITEM00705,412.76,S011,U68NZN1M658E,,ddxcy5u4,Clothing,1,Mobile,2024-12-07 16:29:49,412.76
ITEM00143,1237.04,S017,YZR3CU26SDT2,,qjsqurmo,Clothing,4,Card,2024/12/07 22:57:29,309.26
ITEM00199,762.04,S019,ABA6ZCUKPLPM,,57957k4v,Toys,2,Cash,07-12-24 01:23,381.02
ITEM00766,1268.24,S005,GQ8G9P6D5JAD,,6z99enfi,Home,4,Mobile,12/07/2024 02:20PM,317.06
ITEM00603,495.91,S018,IFDZ3PBZS99D,,gvgmsyi6,Toys,1,Transfer,2024-12-07 00:38:57,495.91
ITEM00567,1051.84,S005,SZ6KY6VREHU2,,xigzql15,Groceries,4,Card,07-12-24 07:11,262.96
ITEM00162,1384.35,S016,KK2MKLGKEH9W,,v8jdy5qt,Sports,3,Transfer,07-12-24 01:14,461.45
ITEM00213,993.52,S008,MHNAJ1L9MVF5,,4y5hflur,Clothing,4,Mobile,2024-12-07 16:58:04,248.38
ITEM00885,917.58,S012,NV7K56OF5CDF,DISC10,era7ms2v,Home,2,Cash,2024-12-07 18:36:10,458.79
ITEM00250,103.46,S019,5JU3UE46NEOA,,kkrkab0y,Electronics,1,Cash,2024-12-07 22:56:06,103.46
ITEM00108,879.36,S020,VOC7P2F96CXB,,if5q9juu,Groceries,3,Transfer,2024-12-07 03:36:23,293.12
ITEM00241,1106.35,S017,XCYE0K80PHIX,,8bq44to2,Toys,5,Mobile,2024-12-07 04:44:52,221.27
ITEM00097,1461.68,S018,RDYTQG1GYM73,,4j0ha0w7,Toys,4,Transfer,07-12-24 14:48,365.42
ITEM00207,587.44,S017,GPPG9I2VKC4G,,glvxf5ui,Sports,4,Cash,2024-12-07 06:27:52,146.86
ITEM00018,171.42,S017,PXSZPG8XMTP9,,flpbwtdg,Home,2,Card,2024-12-07 03:53:54,85.71
ITEM00973,240.60,S014,S77X7CFDJH1Y,,cpwl6bmb,Electronics,1,Cash,2024/12/07 12:44:57,240.60
ITEM00166,204.55,S010,V0ESSNE8C57L,,cc96q1l9,Sports,5,Transfer,2024-12-07 03:54:21,40.91
ITEM00126,1604.96,S009,HBRUPVK8R6DD,,zs92lobm,Home,4,Mobile,2024-12-07 13:28:00,401.24
ITEM00700,810.54,S012,I7CFMIPG7R90,,ra1346tm,Clothing,3,Transfer,07-12-24 06:40,270.18
ITEM00370,1860.40,S001,JBWWN7SCTMRQ,,9pe6c4zd,Toys,4,Mobile,07-12-24 16:06,465.10
ITEM00668,778.56,S001,BAHZMUT4CW8T,,67pa3ljq,Groceries,2,Mobile,2024/12/07 17:00:02,389.28
ITEM00535,597.92,S004,SJ7IVK0GOOH6,,t7g65x8l,Electronics,4,Card,2024-12-07T21:18:12,149.48
ITEM00107,574.68,S001,4WQQYDNW8XE3,,392wsc7q,Electronics,2,Card,2024-12-07 02:07:40,287.34
ITEM00877,1333.20,S002,S4F4CC28FLK3,,wa9jzxa5,Toys,4,Card,12/07/2024 10:04PM,333.30
ITEM00905,1035.72,S015,A2GNNFS1VHWJ,,gje81dqe,Electronics,4,Cash,2024-12-07 23:59:28,258.93
ITEM00265,1584.60,S014,1B4LI41EVL4S,,0lgc2810,Groceries,5,Transfer,2024-12-07 10:16:31,316.92
ITEM00057,244.04,S014,MNB3D8ZBRTHS,,bz2dlf7g,Electronics,4,Card,2024-12-07 19:35:05,61.01
ITEM00351,1371.76,S020,UZRYD1PV9FAA,,2xuvf5hw,Groceries,4,Mobile,2024-12-07 16:58:31,342.94
ITEM00420,438.40,S014,9U3SCI4CWVH1,,ss2iqnac,Home,1,Cash,2024-12-07 04:01:17,438.40
ITEM00277,66.99,S002,MY6MJHEY8F4P,,ljgsm9lv,Sports,1,Transfer,2024-12-07T19:54:41,66.99
ITEM00985,1144.50,S006,DLP0IRAH0CPS,,tylkqdeo,Sports,5,Card,2024-12-07 02:13:15,228.90
ITEM00731,525.98,S004,QEJ7O82H3RXN,,encelrtf,Groceries,2,Mobile,2024-12-07 08:04:35,262.99
ITEM00221,181.98,S019,QYOJP5P4NJKW,,uqpnrc3z,Toys,2,Transfer,12/07/2024 03:03AM,90.99
ITEM00388,1823.25,S020,QXKLR50YEI7C,,255g2fqr,Groceries,5,Card,2024-12-07 03:01:21,364.65
ITEM00574,248.17,S010,81XHN3ZGO1V3,,rkrgkq8u,Clothing,1,Mobile,2024-12-07 22:01:08,248.17
ITEM00605,409.11,S003,1PJFQOJ7GTRD,,lxuuh3jb,Home,3,Transfer,2024-13-01 00:00,136.37
ITEM00402,1486.89,S020,QEBP9DUTNUJI,,8h7ututz,Sports,3,Mobile,12/07/2024 05:15PM,495.63
ITEM00238,132.85,S017,SKE11LGPK61C,,obadph2r,Sports,5,Transfer,2024-12-07 19:00:06,26.57
ITEM00997,$380.53,S013,ORAYGUBEOOLM,,1r93c9cn,Home,1,Cash,2024-13-01 00:00,$380.53
ITEM00931,292.25,S019,D87A40I8SVET,,se6x8kxb,Clothing,5,Card,2024-12-07 06:07:55,58.45
ITEM00927,337.50,S005,FF6WH8XN8WHN,,3ge6krsi,Clothing,3,Transfer,2024-12-07 21:35:02,112.50
ITEM00699,1120.71,S012,FN17YGFQNR69,,3hw22z0s,Home,3,Cash,2024-12-07 19:12:42,373.57
ITEM00032,1775.60,S017,7K6XK3GPI3RF,,v1wba2gi,Groceries,5,Card,2024-12-07 18:30:21,355.12
ITEM00168,922.55,S005,C7M1VK0F96QI,,9jhrm9qw,Clothing,5,Card,2024-12-07 15:35:46,184.51
ITEM00933,493.60,S013,MIV9C59LE4PM,,br3rnxxi,Home,2,Mobile,2024-12-07 22:24:19,246.80
ITEM00452;233.84;S003;O1XNAH1K1B00;;axxec7i3;Clothing;2;Card;2024/12/07 02:50:28;116.92
ITEM00557,631.48,S020,1B2TW5U0OI1A,,270sq8ud,Groceries,2,Mobile,07-12-24 15:02,315.74
ITEM00633,1904.25,S015,U8DAWSUH4L3I,,v40gyezc,Sports,5,Mobile,2024-12-07 13:26:18,380.85
ITEM00767,423.91,S004,42HIYO4V3XNL,,31372vfw,Toys,1,Transfer,2024-12-07 02:41:26,423.91
ITEM00083,1183.65,S010,FVBAKAGO03S4,,wi538hsx,Clothing,5,Transfer,2024/12/07 06:54:33,236.73
ITEM00862,381.51,S020,WA50F53IPP1A,,,Groceries,1,Card,2024-12-07 17:54:52,381.51
ITEM00052,1616.48,S008,KRA7XZUY84O6,,mc02zkeh,Groceries,4,Transfer,2024-12-07T03:44:02,404.12
ITEM00280,166.10,S012,C5RYXMRNFIE1,,sc728905,Home,2,Transfer,2024-12-07 01:26:21,83.05

ITEM00135,320.65,S008,9H9Y449TEJ5X,,kajj2gan,Clothing,5,Mobile,2024/12/07 10:37:15,64.13
ITEM00955,1133.13,S020,QA1DWMEJKETI,,zuidvjps,Groceries,3,Card,07-12-24 19:32,377.71
ITEM00980,826.28,S004,O5TKUDWQ5X9Z,,79lyqp2u,Sports,2,Mobile,2024-12-07 05:21:55,413.14
ITEM00250,898.26,S010,68G8R7ZO9JZG,,3y9bdrni,Home,3,Transfer,2024-12-07 11:24:42,299.42
ITEM00346,970.68,S016,0SIEJ5BK0I5F,,nrugb4f0,Toys,2,Card,2024-12-07 23:09:52,485.34
ITEM00380,288.75,S002,B2Q40WEDMHIT,,7pfeenct,Home,3,Cash,12/07/2024 08:45PM,96.25
ITEM00411,139.35,S013,O6NZPW28X9ZL,,64rj2ckn,Home,5,Transfer,2024-12-07 12:40:21,27.87
ITEM00528,879.24,S013,2T21ATJMOV3W,,g53888xp,Sports,4,Cash,12/07/2024 08:44AM,219.81
ITEM00017,7.70,S020,ROE2WBIIO3BD,,jnpbm10v,Toys,2,Cash,2024-12-07 23:24:03,3.85
ITEM00342,979.18,S005,JZCXDWGUVUFX,,5d6z98bw,Toys,2,Transfer,2024-12-07 11:48:42,489.59
ITEM00331,770.12,S008,IIAXZN96UE75,,jhg1jjns,Clothing,4,Cash,2024-12-07 13:45:04,192.53
ITEM00098,2434.15,S016,ODLFSTL7DOK1,,py99dm4o,Toys,5,Cash,2024-12-07 21:23:40,486.83
ITEM00863,1329.80,S001,FF6VZCR9RV3B,,w71p2qxy,Electronics,5,Mobile,2024-12-07 23:58:46,265.96
ITEM00112,41.95,S001,MCLOL9MFNP2E,,737xrnrm,Home,1,Card,2024-12-07 06:22:20,41.95
ITEM00141,1921.16,S005,CJ1AJ0IMTBBW,,qjddgb9s,Groceries,4,Cash,2024-12-07T16:23:25,480.29
ITEM00071,731.90,S014,VHOW7N4ZDHYV,,w77dvi8f,Sports,5,Card,2024-12-07 01:00:02,146.38
ITEM00704,549.50,S009,8LGIC5L3UQ03,,c57axlim,Groceries,5,Card,12/07/2024 10:42PM,109.90
ITEM00586,757.90,S003,GSMX74XUTZ7J,,8sokpaag,Electronics,2,Transfer,2024-12-07 00:07:19,378.95
ITEM00426,267.04,S017,5C2WVWH1FJCN,,7q86du5w,Groceries,1,Cash,2024-12-07 00:44:32,267.04
ITEM00446,227.86,S001,FS3WAP6XXP5I,,cceqly47,Sports,1,Mobile,07-12-24 01:49,227.86
ITEM00248,679.74,S019,ZWP4TVDKZG5S,,5yjf6j2t,Electronics,2,Cash,2024-12-07 06:33:46,339.87
ITEM00685,204.43,S014,OETQ0DAUC4RP,,v9lfbjxt,Toys,1,Cash,2024-12-07 14:37:25,204.43
ITEM00353,232.52,S001,996XXZXXFRMV,,e1zc7bvv,Groceries,1,Card,2024/12/07 14:30:07,232.52
ITEM00095,1320.00,S003,93S8DYDGLSQ5,,7jmyirm6,Clothing,5,Cash,2024/12/07 02:03:47,264.00
ITEM00477,1645.20,S015,LLJO7WN360BG,,r1bcct9a,Sports,5,Transfer,2024-12-07 08:29:09,329.04
ITEM00912,992.08,S012,5I1SOK4KJ1MN,,958vp4gl,Electronics,4,Card,2024-12-07 08:05:18,248.02
ITEM00839,786.51,S011,8GNEDOHVRJQA,,73qfj4gt,Toys,3,Transfer,12/07/2024 08:04PM,262.17
ITEM00153,275.84,S011,3EBSV7CF8UHP,,uexyvcub,Sports,2,Card,2024-12-07 01:19:09,137.92
ITEM00182,1652.12,S015,JWDGSFU3EVPZ,,co5ikquq,Home,4,Cash,12/07/2024 01:07AM,413.03
ITEM00805,2389.60,S019,J6PHA6F70RTC,,osj4kt8k,Electronics,5,Cash,2024-12-07 04:57:47,477.92
ITEM00123,384.80,S010,9S0GD5N0GUQL,,6d07cpg5,Clothing,4,Card,2024-12-07T11:22:13,96.20
ITEM00640,623.46,S002,BKP48N7PKQK1,,d777tjc7,Groceries,2,Mobile,2024-12-07 03:57:29,311.73
ITEM00892,905.52,S002,DM6RZQ0H1C9I,,14ggsd40,Toys,4,Card,2024-12-07 11:03:36,226.38
ITEM00985,1127.76,S019,7CDCAIPD1VO6,,snor1c2g,Toys,4,Mobile,2024-12-07 16:00:23,281.94
ITEM00981,872.13,S020,BQ7969EC0F3E,,1qdphjuf,Electronics,3,Mobile,2024/12/07 16:10:16,290.71
ITEM00898,432.46,S013,S03SKLT7XEOE,,ajw44qdz,Clothing,2,Mobile,07-12-24 18:39,216.23
ITEM00742,1864.40,S003,E88R29FMSH9Y,,pp3flc0z,Sports,5,Card,2024-12-07 21:30:42,372.88
ITEM00161,294.27,S015,CEZRLXMV2Z9P,,9fx1paje,Toys,1,Transfer,2024/12/07 08:18:42,294.27
ITEM00657,486.82,S010,WJK9QZ6O1RPR,,j8izoo20,Home,2,Mobile,2024-12-07 18:59:44,243.41
ITEM00608,290.48,S014,KE9MOVBX2ATC,,y8x4yfgi,Sports,4,Transfer,2024-12-07 22:48:55,72.62
ITEM00463,1495.71,S013,4KFGP9RJOZG4,,zs4bf1q2,Home,3,Transfer,2024-12-07 18:48:41,498.57
ITEM00672,567.30,S004,BAQKNNVYKATZ,,9al8juw5,Sports,3,Transfer,07-12-24 11:30,189.10
ITEM00182,152.79,S014,2UL4ZCKHN0C9,,fy96p5wp,Sports,1,Card,2024-12-07 01:49:53,152.79
ITEM00418,856.50,S018,60DQTX4S0TZO,,x86y4iyt,Groceries,2,Card,2024-12-07 13:54:25,428.25
ITEM00038,553.44,S008,D6ZRRYJ72TUX,,sozs2i0l,Groceries,4,Cash,2024-12-07 21:56:47,138.36
ITEM00884,278.52,S005,BHDCGZF2UM8H,,ogxp6o27,Toys,3,Mobile,2024-12-07 10:29:33,92.84
ITEM00261,13.80,S011,FT2C4ZWBMFND,,q7q5xcb7,Sports,5,Card,2024/12/07 13:27:05,2.76
ITEM00852,1342.65,S004,O0SS35AY7YFA,,jdhf1deh,Home,5,Mobile,2024-12-07T18:16:26,268.53
ITEM00829,1335.40,S020,8OSGLJT18Z01,,m3r3mfzk,Clothing,5,Mobile,2024-12-07 16:16:59,267.08
ITEM00096,622.48,S014,B7TZPZVOWI00,,a1hjwuf2,Home,2,Cash,2024-12-07 03:19:46,311.24
ITEM00509,1051.40,S007,WSNBZQYQDN6N,,64zckmsn,Toys,5,Transfer,12/07/2024 08:56PM,210.28
ITEM00349,290.20,S013,E07BLW9MAHE4,,bd4aqbi4,Sports,1,Cash,12/07/2024 04:52AM,290.20
ITEM00160,970.16,S003,RX0TT40PKCB9,,rg1smmwb,Groceries,4,Mobile,2024-12-07 00:16:46,242.54
ITEM00858,988.28,S008,2D3CBIWMRWMT,,irrch68h,Groceries,2,Transfer,07-12-24 23:34,494.14
ITEM00442,508.28,S013,ZNUY7JY83EP2,,z3ak1opd,Home,2,Card,2024/12/07 12:52:46,254.14
ITEM00122,1710.44,S003,UQM19IWBUW6F,,zprerkfc,Home,4,Transfer,2024-12-07 03:19:34,427.61
ITEM00025,383.24,S012,2UW305PURQ5W,,1s1hvdiy,Clothing,1,Mobile,2024-12-07 03:38:48,383.24
ITEM00795,570.09,S007,QLQZBO9EOSNP,,keg7l4ce,Groceries,3,Cash,2024-12-07 03:59:10,190.03
ITEM00623,171.96,S010,PGNU5R6GWQJY,,sgeskgef,Sports,1,Mobile,2024-12-07 18:51:42,171.96
ITEM00149,453.06,S015,P34Z652AUVIP,,ytj26q1j,Electronics,1,Transfer,2024-12-07 01:31:31,453.06
ITEM00895,159.55,S010,YID8FF3K8HPK,,s6kpkwlz,Electronics,1,Card,12/07/2024 11:03PM,159.55
ITEM00331,301.26,S013,RX1FOPNTIMK6,,snmtmud6,Home,3,Card,2024-12-07 04:53:30,100.42
ITEM00816,1897.05,S004,C7QYJ0U28MZ1,,523f4cg4,Electronics,5,Card,07-12-24 04:30,379.41
ITEM00255,446.49,S020,62XQF81UHYXF,,fl3xd96k,Clothing,1,Cash,12/07/2024 06:50PM,446.49
ITEM00532,1368.50,S013,XTCAJKJI7UBT,,lhi9f5ii,Sports,5,Cash,2024-12-07 14:53:41,273.70
ITEM00218,386.20,S012,1UJYPM7U4AKU,,qdgxy56f,Clothing,2,Transfer,2024-12-07 01:52:19,193.10
ITEM00375,282.06,S018,7BWOF95MBAEB,,erysvics,Groceries,3,Card,2024-12-07 10:20:58,94.02
ITEM00415,1012.20,S007,XRJ9IORYP6Y5,,tbo5zuuj,Toys,4,Card,2024-12-07 16:06:08,253.05
ITEM00386,1239.45,S010,DGMS8HW9WQBT,,yolj42pw,Clothing,3,Transfer,2024-12-07 01:46:26,413.15
ITEM00300,692.60,S015,SIS0T37SZC1F,,rm3834i8,Sports,5,Cash,2024-12-07 21:47:15,138.52
ITEM00977,484.35,S016,6BA5BU278ROX,,e24m71wh,Clothing,3,Card,2024-12-07 18:52:22,161.45
ITEM00450,318.35,S018,3S5QJ8NKYTIO,,a7bvzq8t,Sports,5,Transfer,2024-12-07 23:37:24,63.67
ITEM00828,337.59,S015,OWYC9DE1FO92,,0tnnc60t,Groceries,1,Mobile,2024-12-07 09:12:27,337.59
ITEM00640,452.56,S005,4JEP4LSVSHVO,,8e72oeih,Electronics,2,Transfer,2024-12-07 17:34:12,226.28
ITEM00501,111.66,S012,RUBQ7YX50VJ0,,n7bam5x8,Home,2,Transfer,2024-12-07 03:08:35,55.83
ITEM00622,426.90,S014,HY3FI07HR4IR,,dwm2vtx4,Home,1,Mobile,2024-12-07 09:28:17,426.90
ITEM00745,782.16,S010,EPBHTWG1NIY9,,hbsakf4c,Electronics,2,Transfer,2024/12/07 00:46:59,391.08
ITEM00948,2357.20,S016,GYSIEJNEF0YD,,208rnppa,Toys,5,Card,2024-12-07 18:10:52,471.44
ITEM00330,344.84,S002,5O5BFKCAXEJC,,ayjcejmn,Home,1,Card,2024-12-07T14:11:22,344.84
ITEM00451,1221.99,S008,L2AF0YVSI8WG,,hkfyccgz,Electronics,3,Transfer,2024-12-07T13:51:19,407.33
ITEM00570,339.50,S004,EN1MEUW45SEA,,l73d95ce,Groceries,1,Cash,2024-12-07 14:43:05,339.50
ITEM00802,1677.80,S001,WPEZEU6Q74VP,,pivh4tnp,Clothing,5,Cash,2024-12-07 07:03:16,335.56
ITEM00830,857.35,S019,K5DPLOSYJFZ2,,ltwawzxf,Groceries,5,Cash,2024-12-07 14:04:05,171.47
ITEM00245,53.92,S017,FF3SJE6FQHDC,,yg2dxm89,Sports,2,Card,2024-12-07T22:22:24,26.96
ITEM00257,1752.65,S012,OR3WG1U14DT1,,i4iu62tw,Electronics,5,Mobile,2024/12/07 23:27:40,350.53
ITEM00137,593.55,S010,8155PQY3RDLY,,b80nr53f,Sports,3,Mobile,2024/12/07 05:31:46,197.85
ITEM00481,360.43,S006,ZOTS1BUJLZ84,,qc5u7906,Toys,1,Mobile,2024-12-07 01:09:28,360.43
ITEM00013,483.57,S009,DZ02GNG9O25R,,qnqpif6e,Groceries,1,Mobile,2024-12-07 10:08:27,483.57
ITEM00050,500.79,S011,W87OXEF4A5PL,,a2kwvtfx,Sports,3,Transfer,2024/12/07 12:35:42,166.93
ITEM00483,1308.28,S019,NZIW3KHKT9IF,,or7y8tsv,Electronics,4,Cash,2024-12-07 00:27:29,327.07
ITEM00890,584.98,S017,Z7MJJL1ZC4K3,,2jw8dhex,Home,2,Mobile,07-12-24 09:34,292.49
ITEM00558,740.36,S008,LULW8GIJY80U,,8hyryi0c,Clothing,2,Card,12/07/2024 08:07PM,370.18
ITEM00414,408.20,S011,W37VM0C8TLWC,,45qbooqk,Home,5,Card,2024-12-07 14:56:49,81.64
ITEM00501,147.57,S007,F6BJY6VVW6JP,,s722e4hq,Groceries,1,Card,12/07/2024 11:08PM,147.57
ITEM00975,889.41,S016,VDRUALU4QDS0,,3glrk9af,Toys,3,Card,2024-12-07T02:32:05,296.47
ITEM00259,111.00,S011,ZSW6CO55A2C1,,u08wm20u,Electronics,1,Mobile,2024-12-07 18:03:21,111.00
ITEM00483,313.32,S018,8M0LNK4U6X3H,,jocix48g,Sports,1,Card,07-12-24 02:24,313.32
ITEM00894,1280.10,S016,440WE0VC54X6,,i4z06h1t,Clothing,3,Mobile,2024-12-07 03:35:00,426.70
ITEM00659,224.00,S007,UG94MDRD2FXL,,ng1755xw,Groceries,4,Card,2024-12-07 11:26:00,56.00
ITEM00313,186.96,S004,8KCQUVKCMFZW,,mbn3ax5a,Toys,4,Transfer,12/07/2024 12:28AM,46.74
ITEM00050,1582.28,S010,XGBEAKFK6AF7,,oemuiz4t,Electronics,4,Card,2024-12-07T18:14:36,395.57
ITEM00447,1700.90,S005,5LCUFVJNHAV0,,7hmez8qs,Sports,5,Transfer,2024-12-07 00:58:54,340.18
ITEM00478,260.93,S015,VQUWJHUSRFSA,,j4bx9524,Toys,1,Transfer,2024-12-07 12:49:23,260.93
ITEM00059,688.20,S004,PLA90UEAHA5X,,pmwk86uu,Sports,3,Transfer,2024-12-07 21:41:17,229.40
ITEM00832,99.39,S010,RC2HLD2SKE1A,,ithgno2k,Groceries,1,Mobile,2024-12-07 15:17:14,99.39
ITEM00827,2203.80,S020,R4FM3SMKLHGX,,l2tnpm7c,Toys,5,Transfer,2024-12-07T12:58:20,440.76
ITEM00464,498.47,S005,Q45IUUYA687E,,xf3ys9vr,Sports,1,Cash,12/07/2024 08:33AM,498.47
ITEM00486,995.46,S019,0BWFP1B4K53N,,m6ioxrho,Sports,2,Mobile,12/07/2024 11:58PM,497.73
ITEM00192,221.68,S015,M94Q4SXA0ZIV,,tb8tvd9s,Sports,1,Card,2024-12-07T10:43:53,221.68
ITEM00792,264.40,S007,RLZZ1WRAA77G,,kcovrxit,Clothing,5,Mobile,07-12-24 07:58,52.88
ITEM00078,335.42,S008,8X8XU2PLCSVF,,t8jnrjs5,Electronics,1,Cash,12/07/2024 02:37AM,335.42
ITEM00204,219.15,S016,6D3RV621WISH,,1o72b4f6,Electronics,5,Transfer,2024-12-07 09:02:43,43.83
ITEM00551,610.15,S019,5Z21GZDSFHMO,,gj0vv8hj,Toys,5,Transfer,2024/12/07 09:36:23,122.03
ITEM00610,$1938.85,S020,O5LKHJ649M56,,r5t9l1ot,Clothing,5,Mobile,2024-12-07 14:11:39,$387.77
ITEM00423,509.67,S007,Y63ADSOM4GKE,,2baqmrpo,Sports,3,Transfer,2024-12-07 02:47:44,169.89
ITEM00992,206.20,S008,HIKJ7P00IZUO,,g8489r1r,Toys,5,Cash,2024-12-07 16:15:18,41.24
ITEM00815,88.35,S012,W6B27VMD777D,,qtwojt1j,Clothing,3,Card,2024-12-07 15:36:46,29.45
ITEM00234,550.80,S004,HIM0F8U88YN4,,g4q9lkca,Home,5,Cash,2024/12/07 09:37:12,110.16
ITEM00752,383.09,S004,ARR5TGI7XL9O,,1skae3mf,Home,1,Mobile,2024-12-07 12:10:08,383.09
ITEM00450,333.74,S007,R0RN2WO9KHSQ,,pagbpgni,Sports,1,Transfer,2024-12-07 04:28:17,333.74
ITEM00074,135.78,S011,LF2N3UTG1CVY,,8t9ml0rz,Clothing,1,Cash,2024/02/30 25:61,135.78
ITEM00543;1151.6;S003;3DE0AUBJ75OT;;dg1ye29a;Clothing;5;Cash;2024-12-07 01:16:52;230.32
ITEM00636,614.61,S009,BTGUXKVN5LDV,,rfg01hlo,Electronics,3,Transfer,2024-12-07 15:58:02,204.87
ITEM00786,297.00,S015,VGNZEMQ1ODX7,,oq4nyzqv,Groceries,3,Transfer,2024-12-07 18:52:19,99.00
ITEM00838,576.39,S010,SB7LYXOMEN69,,97seledk,Toys,3,Transfer,2024-12-07 19:08:25,192.13
ITEM00878,1846.36,S008,EAF5NIU9W1SZ,,i76go3pz,Clothing,4,Mobile,2024-12-07 12:36:45,461.59
ITEM00807,367.42,S011,AW5QXGODWZZC,,0i0pyizy,Toys,2,Card,12/07/2024 03:55PM,183.71
ITEM00609,41.90,S010,U0HC1A05GEIC,,xi96azti,Clothing,1,Card,2024-12-07 22:48:35,41.90
ITEM00678,467.05,S001,2N2PJUV5P6NI,,hswdf5ag,Toys,5,Mobile,2024-12-07 16:19:36,93.41
ITEM00240,114.04,S008,110OW95YCCYY,,hdvmwy67,Groceries,4,Card,2024-12-07 14:11:00,28.51
ITEM00778,344.46,S005,YMITMUFA26QC,,3z8u5dlo,Clothing,1,Mobile,2024/12/07 04:50:31,344.46
ITEM00541,604.42,S020,ZL4H6U47Y3PB,,xthnm5c5,Electronics,2,Transfer,2024-12-07 00:28:30,302.21
ITEM00505,194.34,S005,77UC5HO0N2NO,,eogkbptz,Home,1,Mobile,12/07/2024 04:05AM,194.34
ITEM00523,1550.60,S018,M9HPTYZ9H0XE,,d7ve52zu,Groceries,4,Card,12/07/2024 12:35AM,387.65
ITEM00637,368.85,S013,ZEWBOS8IM3OL,,nx72oaaj,Sports,3,Cash,2024/12/07 12:50:09,122.95
ITEM00925,413.08,S005,LAA6ZMB2UQO5,,24ni1054,Toys,1,Transfer,2024-12-07 16:22:20,413.08
ITEM00334,1463.40,S016,IRG29FLVWUL6,,p3n6do2g,Electronics,4,Transfer,2024-12-07 11:15:48,365.85
ITEM00898,1281.05,S005,6Y8R3WD5RPIZ,,yt4dgxzx,Groceries,5,Cash,2024-12-07 18:53:58,256.21
ITEM00508,41.56,S011,X1UYSBFOZBRG,,v85slbpn,Sports,2,Cash,2024-12-07 08:36:37,20.78
ITEM00243,939.62,S009,QSX3ZYWPGPOS,,klcq08k0,Clothing,2,Transfer,2024-12-07 05:05:44,469.81
ITEM00658,1633.96,S011,Y3PAWJZXC7NE,,c3f4sz23,Groceries,4,Card,12/07/2024 02:37AM,408.49
ITEM00295,264.35,S002,M4ACRPQNYMP7,,m10z8m0e,Electronics,5,Cash,07-12-24 23:19,52.87
ITEM00815,1563.76,S009,FJFTTDP73K5R,,2lktw19h,Clothing,4,Transfer,12/07/2024 07:06PM,390.94
ITEM00628,1448.60,S014,HJ2G9TDROJ01,,1wgxqsrl,Sports,5,Card,2024/12/07 20:27:28,289.72
ITEM00273,715.48,S010,WGLKGRPFHPAF,,2emyovt6,Toys,4,Card,2024-12-07 21:29:05,178.87
ITEM00977;312.55;S009;T4YZO5HU599L;;r3u7jw9w;Sports;1;Mobile;2024-12-07 17:56:09;312.55
ITEM00227,438.51,S012,6Q3DSD67JB4I,,9ozgxlqe,Clothing,1,Card,2024-12-07T04:55:23,438.51
ITEM00974,1223.31,S006,5HXDOC9JUXVM,,saljrc47,Groceries,3,Cash,2024-12-07 06:02:52,407.77
ITEM00151,1325.35,S002,82AFUXAMOI74,,p7f2t73o,Groceries,5,Card,2024-12-07 21:04:07,265.07
ITEM00011,1017.80,S014,T6N9BR0T4T1C,,fseqh11k,Home,5,Card,2024-12-07 18:29:05,203.56
ITEM00560,678.44,S011,T91GTUFEM2JY,,hpkbvwtt,Electronics,2,Transfer,12/07/2024 02:05AM,339.22
ITEM00492,288.84,S017,JRW7GWM3SUF4,,tf3tuchu,Electronics,3,Cash,12/07/2024 02:22AM,96.28
ITEM00692,1479.84,S017,W2IN2IS4MUYO,,ydzdoz1o,Clothing,3,Card,2024-12-07 03:26:06,493.28
