quantity,payment_method,revenue,item_category,unit_price,customer_id,item_id,storeid,timestamp,transaction_id
3,Cash,263.01,Clothing,87.67,p7c7azuz,ITEM00481,S016,2025-09-03 20:17:51,GKACAAE6OIWB
4,Cash,1286.52,Electronics,321.63,bottuglm,ITEM00346,S008,2025-09-03T13:19:33,63558A2VARV9
5,Cash,539.25,Groceries,107.85,ro5mks3v,ITEM00966,S001,2025-09-03 18:20:30,HB3BXGEAPHR6
2,Transfer,990.70,Groceries,495.35,q4ud86d0,ITEM00712,S006,03-09-25 17:02,1F96X9MT2H23
3,Card,579.78,Home,193.26,fqq01n76,ITEM00920,S005,2025-09-03T12:20:20,Y2ZVCI5WEMKT
4,Cash,1878.28,Groceries,469.57,pyhzsb23,ITEM00968,S002,09/03/2025 08:44PM,PGIO6LPC1SSM
4,Cash,1916.40,Electronics,479.10,9gsvpjz2,ITEM00898,S015,2025/09/03 02:18:08,QSPLKBKA19Y5
1,Card,247.54,Clothing,247.54,fqv7cw04,ITEM00719,S012,2025-09-03 22:08:28,L9XU1GGQUSN4
5,Mobile,1813.55,Toys,362.71,26ismier,ITEM00957,S016,2025-09-03 06:26:51,90UMICKAUFXM
3,Mobile,1416.15,Electronics,472.05,uyi0vhoj,ITEM00375,S010,09/03/2025 08:32PM,YSB9ZBZUKH97
2,Transfer,844.04,Clothing,422.02,zoc3mrt2,ITEM00499,S019,2025/09/03 19:20:30,TTN0BCFRRA1D
1,Cash,54.26,Home,54.26,2h8qqka1,ITEM00542,S003,09/03/2025 07:06AM,PGSQS20TXFOK
5,Cash,290.85,Sports,58.17,mt71szyv,ITEM00496,S008,2025-09-03 19:04:01,FQZ3VBC0GUYW
1,Mobile,106.95,Toys,106.95,a8e80asu,ITEM00074,S007,03-09-25 07:20,OL6XBCBJSH4A
5,Cash,2083.90,Home,416.78,71u0de7v,ITEM00946,S007,2025-09-03 10:55:16,JF2GCI4OGUSM
2,Cash,687.28,Clothing,343.64,cdoiibfb,ITEM00381,S014,09/03/2025 05:16PM,IRXFJQA2QR5V
2,Transfer,621.18,Groceries,310.59,61ggynda,ITEM00033,S009,03-09-25 09:22,RIS3ODGBQHKU
4,Mobile,844.32,Electronics,211.08,8y7z23wq,ITEM00244,S007,2025-09-03 23:18:00,7JYONJ5I407Y
4,Transfer,584.84,Toys,146.21,hv3dw56u,ITEM00636,S001,09/03/2025 07:09AM,64PN2BIOIODM
1,Cash,195.83,Home,195.83,9wev0icv,ITEM00843,S004,09/03/2025 06:49AM,RCPZJ66DRJVI
2,Transfer,426.46,Clothing,213.23,q42u1h0o,ITEM00221,S001,2025-09-03 09:20:42,NRB1YYPQSIQ4
3,Card,839.46,Clothing,279.82,o5mfpo60,ITEM00987,S018,2025-09-03 10:15:34,8P7NUSNPBNGQ
5,Transfer,2051.15,Toys,410.23,n8ilaysv,ITEM00847,S013,03-09-25 23:11,M0AH987NO50P
4,Cash,342.44,Clothing,85.61,xnzmu732,ITEM00913,S003,2025-09-03 21:55:31,EGFLBNH20DV8
3,Transfer,71.04,Toys,23.68,yy4gi5ia,ITEM00609,S007,09/03/2025 09:21AM,SU8ENBK5IKHN
2,Transfer,930.60,Electronics,465.30,t51pba6r,ITEM00162,S018,2025-09-03 21:53:41,CPLF9KDWMHEN
5,Cash,1995.35,Groceries,399.07,jff1w3oa,ITEM00590,S002,2025-09-03 16:55:49,RKHHATAQUUTB
1,Cash,206.47,Clothing,206.47,xrpdrbzx,ITEM00324,S018,2025-09-03 18:18:36,A557YVY9P4PG
2,Mobile,857.88,Groceries,428.94,dh3y5kh3,ITEM00017,S019,03-09-25 04:21,85J0URG8NP8K
5,Transfer,2284.00,Groceries,456.80,goxxx6o9,ITEM00459,S012,2025-09-03 14:38:17,QLJ2CAEHCGP8
1,Cash,473.81,Sports,473.81,6sd5e36i,ITEM00259,S020,2025-09-03 00:10:37,P43KA8LEIY35
5,Cash,94.05,Clothing,18.81,c53rng3g,ITEM00869,S019,2025-09-03 07:53:02,E19IARLIBVM2
2,Card,871.84,Home,435.92,jotmjdfz,ITEM00858,S010,2025-09-03 14:22:44,9TWUYSC7CN9R
2,Transfer,71.72,Sports,35.86,edvx4jx5,ITEM00370,S006,2025-09-03 00:18:32,C1J67I8QWJPF
5,Card,2380.20,Clothing,476.04,9aor97f2,ITEM00587,S005,03-09-25 08:17,WQ7JN8UK5KDQ
5,Card,1904.20,Home,380.84,f9886qy0,ITEM00318,S017,09/03/2025 12:33PM,PQTMID82OHJM
3,Transfer,1352.79,Toys,450.93,iyxu6bd8,ITEM00639,S003,2025-09-03 03:18:03,62OLA4QT6FVO
5,Card,498.40,Clothing,99.68,f1qu4sd6,ITEM00605,S018,2025-09-03 01:39:21,UXNZKA3NA9X5
5,Cash,1134.30,Sports,226.86,pfd2xc6s,ITEM00835,S014,2025-09-03 14:42:27,N3N58SY8XCLC
5,Mobile,505.50,Clothing,101.10,5vlfprlm,ITEM00336,S006,2025-09-03 03:57:18,VWAKWZ8EDRMA
4,Transfer,59.40,Sports,14.85,879ly0zi,ITEM00967,S002,03-09-25 10:44,Q1L5GMPP5ENA
5,Cash,694.55,Home,138.91,mm5bgkw6,ITEM00873,S018,2025-09-03 20:05:14,QQQ8J6WW7HW2
2,Mobile,355.44,Groceries,177.72,u0d7fsg0,ITEM00871,S009,2025-09-03 22:36:15,IBY2DZOU123M
3,Transfer,1292.22,Toys,430.74,d1z7q7ga,ITEM00573,S017,2025/09/03 16:17:43,047V2HHABME7
2;Mobile;430.12;Electronics;215.06;ngqemys3;ITEM00297;S013;03-09-25 00:31;Q5MR3CNWQTC2
5,Card,2289.50,Groceries,457.90,7lqs4kfq,ITEM00694,S004,2025/09/03 22:20:56,4BLS6BDKI7VN
5,Cash,848.85,Clothing,169.77,94p5mdui,ITEM00885,S004,2025-09-03 01:55:40,NH7D05QG1X1I
5,Transfer,608.30,Clothing,121.66,ltje72l4,ITEM00977,S014,09/03/2025 04:28AM,QKV8D448BUPL
1,Mobile,122.39,Electronics,122.39,b80n79yb,ITEM00291,S016,09/03/2025 05:44AM,2L5YLQZ3Y36V
1;Cash;402.19;Home;402.19;dwzzsku3;ITEM00903;S002;2025-09-03 17:12:03;R8VRUUAM4LM7
1,Card,244.28,Groceries,244.28,ohwkqx46,ITEM00989,S008,2025-09-03 09:46:07,DXTJ2FEEB23C
1,Transfer,202.15,Groceries,202.15,zh8ni7qx,ITEM00405,S018,2025-09-03 11:50:32,6GSUKNHPNZYV
5,Cash,517.70,Toys,103.54,knjwhh6e,ITEM00357,S005,2025-09-03 01:55:31,O8ZFP8XX6FZ6
1,Card,201.30,Electronics,201.30,f1m22f0k,ITEM00097,S003,09/03/2025 12:54PM,L96NJU8J31DQ
4,Card,45.36,Clothing,11.34,3jtzznrx,ITEM00562,S010,03-09-25 06:51,KK9FMRQDP2JF
5,Cash,1875.15,Electronics,375.03,j6xyyete,ITEM00274,S016,2025-09-03 04:18:55,XZE5T0J15WFV
4,Transfer,1155.36,Electronics,288.84,h6f05w78,ITEM00394,S008,2025/09/03 04:36:30,JI1NXXEY04HE
2,Mobile,208.66,Clothing,104.33,kxx1kn6d,ITEM00090,S007,2025-09-03 07:10:14,67PB3R11N5FA

2,Transfer,714.18,Groceries,357.09,i7t7noc9,ITEM00286,S013,2025-09-03 16:59:27,IQDY58ALLVLF
2,Card,39.80,Home,19.90,3ugw0u1j,ITEM00046,S013,09/03/2025 08:55PM,2GARHV9XAUR5
3,Mobile,1077.36,Toys,359.12,5qnx1sat,ITEM00114,S008,09/03/2025 06:05AM,RXXJTOKMP4B1
5,Transfer,2407.20,Sports,481.44,aot12edm,ITEM00436,S001,2025/09/03 20:27:56,MG4TMTTQMFEF
2,Mobile,160.54,Groceries,80.27,ikmzvrq6,ITEM00620,S004,03-09-25 06:43,AJXDUYXMTSF8
5,Card,838.70,Groceries,167.74,mcmixtbs,ITEM00005,S007,2025-09-03 23:34:31,7BSVIHV02OTW
4,Mobile,534.52,Clothing,133.63,kssbjowa,ITEM00868,S004,2025/09/03 00:32:06,A6G38PF52189
4,Card,989.56,Toys,247.39,t8mlal8l,ITEM00428,S009,2025-09-03 21:33:23,S8FUS0N9IUX5
4,Cash,732.00,Toys,183.00,skb96gv6,ITEM00897,S004,2025-09-03 02:13:52,4UXT4CXAL441
2,Cash,163.20,Clothing,81.60,391n2o4i,ITEM00076,S006,2025-09-03 08:04:12,KE59MA7OIL3F
2,Card,446.00,Home,223.00,ail13ktb,ITEM00600,S020,2025/09/03 08:35:11,T9EXBTKV0J1M
4,Transfer,1476.60,Electronics,369.15,onpdiquj,ITEM00259,S002,03-09-25 23:33,63TKJD5AGZOI
5,Card,900.65,Toys,180.13,t03uh58l,ITEM00471,S008,03-09-25 23:27,EWTX1SZF8VZU
4,Card,397.80,Sports,99.45,9wctenra,ITEM00895,S018,2025/09/03 11:58:18,WO0MCB9B1ZNY
1,Cash,485.93,Groceries,485.93,qubdqr3s,ITEM00419,S005,09/03/2025 09:44AM,J88T2WC4EUDM
2,Mobile,250.44,Toys,125.22,jqnui1o0,ITEM00777,S003,03-09-25 01:44,MR3LZSJ4HX0H
1,Cash,336.50,Groceries,336.50,0azpu7kc,ITEM00477,S018,2025-09-03 11:41:13,82Y1M8GVY6YK
4,Card,944.56,Electronics,236.14,uw6cf4nl,ITEM00345,S019,2025-09-03 04:08:19,GTFPT4956VTU
2,Cash,739.10,Electronics,369.55,mo42fzil,ITEM00701,S015,2025-09-03T21:45:08,FDY3FZZJ8HF6
2,Card,42.26,Sports,21.13,r4ggeg2e,ITEM00422,S013,2025-09-03 08:47:23,SPV2BBYQ7A8X
4,Cash,1899.84,Groceries,474.96,8omudu99,ITEM00802,S016,03-09-25 23:00,IVWD8TCQE2I7
1,Card,453.65,Toys,453.65,c1bm40ni,ITEM00007,S017,03-09-25 11:13,BNWY74HNI8LY
4,Card,585.40,Clothing,146.35,2lrp8uj1,ITEM00652,S004,2025/09/03 11:18:42,88QXJ3HBENAK
1,Cash,383.01,Groceries,383.01,you1z8em,ITEM00252,S004,2025-09-03 05:16:05,3DFQ51HD5VLG
3,Mobile,586.32,Sports,195.44,b0o2g9a7,ITEM00939,S009,2025-09-03 00:54:07,10NJ1NJ8UQV1
3,Card,550.62,Sports,183.54,az3yfmzv,ITEM00450,S012,2025-09-03 21:42:08,5AX4HV5PISGJ
1,Transfer,42.86,Electronics,42.86,lmhq7wdl,ITEM00992,S018,03-09-25 20:52,7FCBTACL5P9E
3,Card,364.20,Groceries,121.40,9kalfj8f,ITEM00890,S004,2025-09-03 12:16:48,JCZURKQVBODV
5,Mobile,964.55,Electronics,192.91,i3vquu7a,ITEM00746,S007,2025-09-03 04:16:13,1LG0T9NLAHNO
4,Card,63.84,Electronics,15.96,uamtq0s7,ITEM00358,S001,2025-09-03 19:29:54,BUYL27GHHNBO
5,Mobile,1276.10,Electronics,255.22,l0r83h8o,ITEM00526,S002,09/03/2025 12:05AM,CJM2JHD1H00F
3,Card,209.31,Toys,69.77,juaeembh,ITEM00166,S010,2025-09-03 10:51:27,5FEG39D6KC9J
3,Mobile,570.90,Groceries,190.30,plo8psys,ITEM00387,S019,2025-09-03 00:21:04,GAJ5KLCZ0AOC
4,Card,1396.84,Home,349.21,tidro39m,ITEM00244,S006,2025-09-03 12:17:14,MCG1ONRRHRBC
2,Transfer,133.62,Groceries,66.81,8ofq8n5f,ITEM00498,S008,2025-09-03 20:04:13,JQJA84GFR4ZK
4,Transfer,697.60,Groceries,174.40,192t1nuq,ITEM00356,S012,2025-09-03 23:08:17,XMZ3AAOJTC7R
1,Transfer,424.86,Electronics,424.86,pegrub3p,ITEM00214,S010,09/03/2025 02:12PM,IRLFM2TS1K5R
1,Transfer,79.40,Sports,79.40,w6kvc6me,ITEM00098,S011,2025-09-03 21:33:00,XG447CM8HCKY
3,Cash,23.01,Clothing,7.67,tfxq0c2e,ITEM00623,S008,03-09-25 18:01,5TBPQMLNTO85
1,Card,398.75,Electronics,398.75,j53dprey,ITEM00011,S003,03-09-25 03:55,5LFW1SIHXEIA
4,Cash,1519.76,Sports,379.94,col1waod,ITEM00328,S005,2025-09-03 13:09:59,HSXIPA1QQ7M5
4,Card,957.16,Toys,239.29,ifmjjszj,ITEM00991,S001,2025-09-03 22:43:12,JH575URR84L0
4,Cash,1877.76,Sports,469.44,mup8zi6r,ITEM00380,S018,2025-09-03 17:49:21,AXJO9ESP4GQI
5,Card,371.35,Electronics,74.27,9t3zmg1j,ITEM00077,S019,2025-09-03 14:26:51,YV8MHX3KRZPH
1,Transfer,222.39,Sports,222.39,5i2oo3r3,ITEM00072,S017,2025-09-03 17:46:52,FKS0ZK548PSI
1,Card,460.06,Sports,460.06,pcq30lpo,ITEM00326,S015,2025-09-03 18:44:14,MYC9NOVHZJIK
5,Card,1490.70,Clothing,298.14,ad5hcnsa,ITEM00092,S017,2025-09-03 11:09:58,S8SUZVG2ZAUQ
3,Cash,748.05,Clothing,249.35,kb4j2uce,ITEM00866,S002,2025-09-03 02:11:19,QPGOIJA7RR1M
5,Transfer,454.55,Sports,90.91,qmar5wuv,ITEM00516,S011,2025-09-03T10:07:02,01OJY41N8NQL
4,Card,433.12,Home,108.28,scbch82z,ITEM00963,S014,2025-09-03 00:08:28,71UZJ55E49AP
1,Transfer,119.31,Clothing,119.31,hmy7zwuv,ITEM00959,S013,2025-09-03 14:36:36,M75E8PESWFQT
5,Mobile,1874.70,Sports,374.94,ph8djay0,ITEM00818,S008,09/03/2025 07:04PM,VOWP9ZWFDKHY
-5,Transfer,1129.35,Toys,376.45,3wcepcvs,ITEM00838,S010,03-09-25 01:07,GENTX6X8U7MT
5,Transfer,881.00,Home,176.20,4pc4tqbl,ITEM00881,S004,09/03/2025 12:48AM,JGG7HX9M29C9
3,Card,418.08,Home,139.36,n0rtndc1,ITEM00273,S019,03-09-25 12:43,OGBFK3B5WXNH
5,Mobile,2088.60,Clothing,417.72,nadlbgeq,ITEM00261,S003,2025-09-03 04:41:13,C3W4GNMO0BZX
1,Mobile,436.08,Sports,436.08,kccfgp4g,ITEM00770,S009,2025-09-03 04:31:47,YPLQDC6AZ175
3,Cash,1252.77,Sports,417.59,8r1froa3,ITEM00390,S006,2025-09-03 12:04:20,TSX3M083E0J4
4,Card,372.28,Electronics,93.07,m31c8fyv,ITEM00895,S017,2025-09-03 04:00:08,K6GBBDXKJFPT
5,Cash,2248.50,Clothing,449.70,ica8mz7x,ITEM00916,S007,09/03/2025 02:13AM,1590FJ4QV1NF
4,Transfer,432.08,Home,108.02,xx2dj9or,ITEM00232,S019,2025-09-03 13:15:56,8IWGWNRIUYVP
1,Mobile,7.53,Clothing,7.53,uh25ka5b,ITEM00779,S005,2025-09-03 01:10:27,3OP2R471VA29
1,Card,124.54,Clothing,124.54,9p9cwe11,ITEM00784,S009,2025-09-03 14:47:05,XO3PB7EI048Y
3,Transfer,132.60,Sports,44.20,vap98w0f,ITEM00915,S004,2025-09-03 18:24:09,7VUN0JWKVHBK
3,Mobile,77.25,Home,25.75,zgiwiwl2,ITEM00863,S004,2025-09-03 19:04:27,5OFIL234R0OG
3,Mobile,368.34,Groceries,122.78,3plrc8ju,ITEM00033,S012,2025/09/03 05:44:21,G6HOBIEITFJ8

1,Mobile,73.97,Electronics,73.97,u1seha7d,ITEM00640,S010,2025/09/03 22:00:00,VTI8MV8STKIQ
2,Mobile,534.88,Home,267.44,50vsjz0d,ITEM00745,S018,2025/09/03 04:46:39,JSAJJF4XDK4Y
1,Transfer,74.10,Electronics,74.10,tsmjudlv,ITEM00114,S008,2025-09-03 07:58:47,MVMTOK8410A3
5,Transfer,194.50,Clothing,38.90,o27evgjk,ITEM00791,S008,2025/09/03 23:22:37,39Z32HFE59SR
2,Transfer,516.58,Sports,258.29,5rdqv62o,ITEM00406,S009,2025-09-03 21:39:32,39X1TWHSMWOH

4,Transfer,365.64,Sports,91.41,s4ksbjar,ITEM00763,S019,2025/09/03 22:38:11,APEVIILLY9JT
5,Card,943.55,Groceries,188.71,fsczr89d,ITEM00890,S008,2025-09-03 15:45:19,7UU9D2QNKPRE
1,Card,413.15,Sports,413.15,o13xzgao,ITEM00753,S006,2025/09/03 23:03:35,LFVCM0KQEC44
2,Cash,514.22,Groceries,257.11,pkwthgcy,ITEM00428,S017,2025-09-03 04:52:17,ZA62JNQU26PB
3,Cash,212.97,Clothing,70.99,k2s2bjw5,ITEM00229,S011,09/03/2025 03:28PM,DT3UIO38IOHR
2,Card,735.12,Clothing,367.56,lmqfy4ym,ITEM00095,S015,2025-09-03 03:14:49,EL3UHUS4RJ1W
2,Mobile,905.66,Sports,452.83,mx34gdvr,ITEM00343,S011,2025/09/03 05:55:46,LLBVRL1P8PGI
1,Transfer,422.78,Home,422.78,rmk7smzp,ITEM00659,S010,2025/09/03 05:24:29,LNFB3ZRJ7E6L
4,Mobile,937.88,Home,234.47,i0ama1kc,ITEM00838,S009,2025/09/03 03:48:36,AJ454CGQZ21F
2,Cash,165.14,Groceries,82.57,wil6ns52,ITEM00871,S018,2025/09/03 20:23:41,20S7EOT4V9WX
2,Transfer,320.08,Toys,160.04,9l8ktgxt,ITEM00607,S002,2025-09-03 04:56:47,0HSB41UCDJUO
1,Mobile,79.89,Clothing,79.89,exdg6mxh,ITEM00998,S016,03-09-25 09:25,BTW1ZUA8OGLZ
5,Mobile,751.75,Toys,150.35,jpckzt5g,ITEM00604,S014,03-09-25 05:09,1NMR49V3CRRU
2,Mobile,623.28,Toys,311.64,7flsm6ao,ITEM00756,S011,2025-09-03 21:52:37,JY6G1FAV43SI
5,Card,2168.20,Toys,433.64,hewalupx,ITEM00910,S018,2025-09-03 01:59:55,YHO5LDO9ITZA
1,Cash,121.19,Toys,121.19,cuunh7sn,ITEM00576,S011,09/03/2025 05:36AM,OXQYAJB8DMFV
-1,Cash,619.32,Electronics,206.44,bz0uemsk,ITEM00096,S016,2025/09/03 18:07:38,U0NCFA5QWR2K
5,Cash,468.60,Home,93.72,jklan9e9,ITEM00650,S009,09/03/2025 05:14PM,HVEXIKKOHDEL
1,Transfer,276.14,Sports,276.14,9b0l988a,ITEM00457,S015,09/03/2025 07:14PM,MQDFIODJVTV1
4,Cash,103.84,Home,25.96,wjgpch5a,ITEM00066,S018,09/03/2025 06:44AM,0R136XQNW8UV
4,Transfer,1605.84,Home,401.46,9jwuld1r,ITEM00539,S019,2025-09-03 18:46:43,0F1P0S4N8WTT
3,Transfer,1466.64,Electronics,488.88,bv4abfvv,ITEM00984,S002,03-09-25 19:14,NKJ0B4YS3KCR
5,Card,1471.35,Toys,294.27,unn1iz9g,ITEM00024,S016,2025-09-03 15:45:47,LOD14CR6A0H1
5,Cash,1934.60,Electronics,386.92,7rqq79z7,ITEM00428,S008,09/03/2025 08:24AM,R8FSDMSPHHA1
4,Card,623.32,Clothing,155.83,8f98v007,ITEM00794,S006,2025-09-03 14:22:14,PPM5PMWVREP6
4,Transfer,752.96,Groceries,188.24,1pyrfn8d,ITEM00429,S006,03-09-25 16:00,COOEQM3HK4J4
5,Card,1332.85,Home,266.57,hj0of477,ITEM00559,S009,2025-09-03 17:01:43,Y9IR4AZGER0U
5,Card,877.25,Electronics,175.45,5husjzq3,ITEM00466,S017,2025-09-03 15:13:35,5MFVD136FSOX
1,Transfer,186.22,Electronics,186.22,la0u6ay3,ITEM00517,S014,09/03/2025 12:07AM,N3G1V1PXNQE7
1,Card,130.49,Clothing,130.49,emg1lobq,ITEM00487,S014,09/03/2025 02:22AM,K33AIJIJYKAS
5,Card,485.65,Home,97.13,8bv26oqz,ITEM00344,S015,2025-09-03 07:22:09,PFDX2V67OLYU
5,Card,949.70,Clothing,189.94,5x4lcs47,ITEM00314,S015,2025-09-03 07:10:12,EOF7Y8ZM6CZZ
1,Card,241.53,Toys,241.53,hgbocjiq,ITEM00071,S020,2025-09-03 14:00:38,PDGULTNW37O5
3,Mobile,300.48,Clothing,100.16,qs9h0xu3,ITEM00256,S007,2025-09-03 15:34:30,FS8AH0SU3PUF
4,Card,1621.68,Toys,405.42,mtrqhr54,ITEM00985,S018,2025-09-03 11:16:00,HRJAW3D58MHQ
2,Card,462.08,Clothing,231.04,tw6dld9r,ITEM00310,S020,2025-09-03 01:34:07,HS4EICMVMEJH
3,Transfer,440.22,Toys,146.74,24rwjxkw,ITEM00650,S014,2025-09-03 13:21:56,ZVU69MB8XNUO
3,Card,1091.52,Toys,363.84,lusqrvp0,ITEM00734,S013,2025-09-03 09:39:12,DSZX01NV3JVB
5,Mobile,2397.95,Groceries,479.59,iug1vob0,ITEM00612,S005,2025-09-03 20:38:05,4R4P35WX877M
4,Transfer,236.48,Toys,59.12,8borqlz9,ITEM00141,S011,2025-09-03 22:59:20,LG179X3NMZDE
2,Cash,189.52,Clothing,94.76,v0hbz3r2,ITEM00686,S003,2025-09-03 05:30:50,WE7T7UAEVQEF
5,Mobile,1999.50,Home,399.90,7g8hd9xw,ITEM00841,S020,09/03/2025 05:52PM,OGWOVC0J4RP0
5,Cash,1747.55,Clothing,349.51,8re7e0yz,ITEM00402,S007,2025-09-03 21:21:24,MEQK9ZUH7GXR
3,Mobile,380.94,Clothing,126.98,6o5in4zy,ITEM00946,S010,03-09-25 02:33,E2J4K06DCXXT
2,Transfer,205.42,Home,102.71,wajvwdpg,ITEM00842,S011,2025-09-03 18:17:16,J0CXDFWLAEE3
2,Cash,207.12,Home,103.56,1k7bwyu0,ITEM00787,S001,03-09-25 04:40,Y5WJM0F765PJ
1,Cash,351.19,Electronics,351.19,pcwc3k3j,ITEM00397,S015,2025-09-03 11:51:51,169WOWTEU8VR
1,Cash,3.77,Sports,3.77,i503pddx,ITEM00078,S017,09/03/2025 09:51PM,3PCZ17CYWFZ6
4,Mobile,1787.56,Sports,446.89,y7mmrrg8,ITEM00458,S003,03-09-25 20:07,8B668MBDZP2C
5,Mobile,94.15,Clothing,18.83,abi57rq1,ITEM00641,S001,2025-09-03 19:22:28,58W0Z1GHT4AX
2,Mobile,628.84,Toys,314.42,rgla5qd2,ITEM00002,S016,03-09-25 11:13,A6QAMSHPO8UV
3,Cash,323.43,Sports,107.81,5fk0jfat,ITEM00528,S011,2025-09-03 15:12:48,YY3M2MMSP37K
4,Cash,174.80,Sports,43.70,3gpc2op8,ITEM00221,S019,2025-09-03 19:25:32,REEZHJQ2Q8GG
1,Cash,170.03,Electronics,170.03,619s2ko5,ITEM00302,S004,2025-09-03 01:02:07,FZBQWS2U3ETS
3,Cash,9.48,Home,3.16,r25w46xd,ITEM00591,S012,2025-09-03 14:16:18,E8I19QMNT7MC
5,Card,302.25,Home,60.45,qk1jk75y,ITEM00730,S017,2025-09-03 16:43:25,X2C2ONIDNUG0
3,Mobile,86.34,Clothing,28.78,ao2d1v4q,ITEM00806,S005,2025-09-03 16:11:36,R8A6KM13TV2H
5,Cash,1902.45,Sports,380.49,1eyja3e0,ITEM00389,S003,09/03/2025 11:04AM,1U1888CLWDXV
5,Card,535.30,Sports,107.06,q8orob2s,ITEM00878,S010,09/03/2025 07:46AM,3WXEVBMKXQFG
3,Cash,109.26,Home,36.42,bkz1fx4u,ITEM00464,S016,2025-09-03 07:45:15,WGIFDP0UJRQX
3,Card,498.42,Clothing,166.14,9ibyfljj,ITEM00401,S013,03-09-25 05:29,MWKPGSLE3BFZ
2,Transfer,551.12,Groceries,275.56,8os37cub,ITEM00462,S020,2025-09-03 08:46:50,UGAACY7I7N3T
3,Card,1093.35,Sports,364.45,e5s14mn7,ITEM00816,S013,2025-09-03 03:22:03,ZDTJ3M1YTR9V
2,Cash,646.10,Clothing,323.05,2mqtfvim,ITEM00309,S003,2025-09-03 06:45:56,1NAMYQC0OO8S
3,Card,1164.57,Sports,388.19,sok1s22c,ITEM00422,S018,03-09-25 13:49,6LE7NP408RFP
2,Mobile,934.40,Sports,467.20,xh6ezsc4,ITEM00523,S006,2025/09/03 10:58:54,9SF93ZOI0JU3
5,Card,2316.65,Home,463.33,ynj8b8id,ITEM00244,S019,2025-09-03T21:00:19,MLJ2H92PW2B0
4,Cash,605.08,Home,151.27,63sdolsq,ITEM00903,S008,2025-09-03 10:43:02,F9RDFDLAOBXX
3,Card,402.96,Home,134.32,w2y603n1,ITEM00204,S019,03-09-25 07:19,ZR77C248HFWH
4,Card,1137.16,Toys,284.29,mdxx6vvw,ITEM00055,S008,09/03/2025 12:06PM,TBRLLM1WPE00
2,Card,765.76,Clothing,382.88,ydw4gzxc,ITEM00234,S005,09/03/2025 01:43AM,V3PVKWJ5MOAD
3,Transfer,1137.66,Sports,379.22,3wnq6xen,ITEM00874,S004,2025-09-03 17:32:03,4XV2SVI31EW9
4,Card,1356.36,Groceries,339.09,h0xygheb,ITEM00985,S006,2025/09/03 02:50:24,VG9A27TJ960H
4,Mobile,1407.92,Sports,351.98,c1fxuxkd,ITEM00678,S014,2025-09-03 04:34:33,PDOLJ8CB6WBG
3,Transfer,549.51,Toys,183.17,814t40f8,ITEM00251,S001,2025-09-03 14:33:09,FBRMHM886QD5
4,Card,712.36,Sports,178.09,estkbx4k,ITEM00834,S016,03-09-25 00:54,52INGIGD63GQ
2,Card,758.88,Clothing,379.44,ddbwq5ke,ITEM00872,S007,2025-09-03 08:54:35,FKS4HOHGMYB4
1,Mobile,170.03,Groceries,170.03,7vnsijih,ITEM00200,S012,2025-09-03 23:33:11,1986QUOW4TLQ
1,Mobile,337.70,Electronics,337.70,0pga9i4n,ITEM00800,S002,2025-09-03 00:14:32,GP2ZESLRV10E
5,Transfer,659.70,Sports,131.94,9uejcrwn,ITEM00144,S020,03-09-25 10:04,EID1SDGZ38RK
4,Transfer,1359.44,Sports,339.86,cm67mne6,ITEM00576,S009,2025-09-03 07:10:00,M8R00BVD76E2
1,Cash,310.71,Groceries,310.71,tk1rrz0u,ITEM00978,S009,2025-09-03 05:49:38,86RTX72FR5T6
2,Cash,443.66,Groceries,221.83,wn91gfyz,ITEM00983,S005,2025-09-03 07:40:38,5GV9XP3UJDX1
1,Transfer,165.23,Clothing,165.23,fq4b9pcu,ITEM00116,S006,2025-09-03 19:58:13,BQ45AD1YED00
4,Transfer,1513.16,Home,378.29,e08h4mw3,ITEM00810,S016,09/03/2025 03:31AM,R10YE97RR2M8
3,Card,1232.01,Groceries,410.67,5zmzuclf,ITEM00558,S003,2025-09-03 10:15:36,NGZORXVNPTPH
4,Cash,155.88,Electronics,38.97,uj0z3mi6,ITEM00964,S013,2025/09/03 03:28:17,MOH6YJ44PC76
5,Mobile,1526.75,Electronics,305.35,nbcg63ol,ITEM00509,S018,09/03/2025 05:35AM,0QJQH3F1858G
1,Card,399.57,Toys,399.57,dp7jddnk,ITEM00534,S005,2025/09/03 22:55:12,48CKBNV1E1AQ
5,Card,1935.85,Clothing,387.17,dmuz0ttn,ITEM00738,S019,2025-09-03 18:26:45,AR8FXK572LC3
4,Mobile,556.76,Clothing,139.19,z5aq9fd8,ITEM00481,S005,2025-09-03 00:38:10,L51Q6078T4CR
5,Mobile,1937.70,Groceries,387.54,e9lqa6f0,ITEM00920,S019,2025-09-03 11:04:21,MVPY03BP85NJ
5,Mobile,1423.50,Groceries,284.70,zmpgb8fq,ITEM00662,S010,2025-09-03 20:50:48,4VUNGT8OGH35
4,Transfer,1441.96,Electronics,360.49,afsviol3,ITEM00848,S002,2025-09-03 06:02:32,HWOO3XD9BCUX
4,Mobile,956.88,Home,239.22,43x4elfm,ITEM00030,S015,2025-09-03 03:49:37,M1XL1XS3QERX
3,Mobile,393.93,Electronics,131.31,b6jvic9d,ITEM00541,S006,2025/09/03 14:02:17,DBHLE3I8GLCY
1,Transfer,66.51,Clothing,66.51,q9pcwfbc,ITEM00760,S011,2025-09-03 05:49:05,EL9MGXIUUT29
