transaction_id,storeid,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method,customer_id
6Z8O58ZPWFLQ,S015,2025-10-18 22:12:30,ITEM00860,Groceries,1,30.34,30.34,Transfer,k89u2xbt
YA3XGQ3VSFBJ;S014;18-10-25 01:24;ITEM00835;Groceries;2;312.5;625.0;Mobile;hwzymrwc
ZGCF39UPW3P2,S008,2025-10-18 19:39:47,ITEM00409,Sports,3,245.56,736.68,Mobile,ycix3l0t
BC1R42UGA63O,S011,10/18/2025 06:32AM,ITEM00946,Groceries,3,117.96,353.88,Cash,4l6p9buq
5PQ2UN88W2UG,S001,2025-10-18 01:40:29,ITEM00043,Toys,4,52.26,209.04,Card,dpzzirw7
QVH7GKXR4LN2,S005,2025-10-18 20:08:23,ITEM00215,Home,5,485.26,2426.30,Cash,9t9uj1nz
OR39HB8T3RP1,S009,2025-10-18 12:56:44,ITEM00556,Toys,5,460.38,2301.90,Card,u1xuek0q
0H9LIUG5Q710,S002,2025-10-18 10:01:38,ITEM00959,Sports,3,397.72,1193.16,Cash,mz40osp9
AF7LMFZ7CL87,S018,10/18/2025 09:23PM,ITEM00646,Toys,2,63.78,127.56,Transfer,ufui1ven
PRX0VSUY360P,S006,2025-10-18T06:45:23,ITEM00681,Toys,4,445.87,1783.48,Transfer,q9bjl31q
RZ50X8LPB5WA,S007,2025-10-18 00:57:29,ITEM00566,Toys,2,314.96,629.92,Transfer,p3zq15a8
PYGGW2OREMMY,S006,2025-10-18 08:26:13,ITEM00988,Electronics,3,360.69,1082.07,Cash,zcj02o5r

N1BKQWGT9POD,S019,18-10-25 09:53,ITEM00870,Groceries,4,87.71,350.84,Card,b4mgee08
ALQZD6VOGEE3,S018,10/18/2025 05:53AM,ITEM00329,Electronics,3,25.05,75.15,Card,x1bzdtco
OPWLXGDW6GND,S018,2025/10/18 05:54:52,ITEM00604,Home,5,364.96,1824.80,Transfer,rgz99rlo
1GZNIO2U7LTH,S006,2025-10-18 07:25:59,ITEM00669,Home,3,414.94,1244.82,Cash,3ycn35by
6RDGD1AMORY0,S009,10/18/2025 12:34AM,ITEM00126,Home,2,159.88,319.76,Cash,w3oft1jb
CN49P1MGPEPY,S018,2025-10-18 18:59:34,ITEM00935,Clothing,5,74.04,370.20,Cash,udptuw2o
SGS9G2UJ4H6H,S013,2025-10-18T00:21:12,ITEM00026,Electronics,2,93.70,187.40,Card,qzo39p5t
LVBH9HYYCGVS,S014,2025-10-18 07:13:03,ITEM00439,Toys,2,314.47,628.94,Card,2bf1f36p
XY19GWMGOZ7L,S009,2025-10-18 03:23:05,ITEM00526,Home,1,16.28,16.28,Transfer,5tqec6bm
MRSW9IVJ11C1,S014,2025-10-18 15:21:33,ITEM00366,Toys,4,161.27,645.08,Cash,3cfze3cr
Q30CXS0BHRXF;S008;2025-10-18 14:01:02;ITEM00937;Electronics;1;192.82;192.82;Card;5n9dwost
824XBAB3FW3T,S004,18-10-25 09:53,ITEM00716,Electronics,4,267.68,1070.72,Transfer,svbnl5de
1BEA0ZKC45YZ,S003,18-10-25 15:31,ITEM00548,Home,1,404.55,404.55,Mobile,hzko2zc5
U8NINDAHNGAO,S003,2025-10-18T23:02:36,ITEM00547,Electronics,3,119.38,358.14,Transfer,6uxfkdoa
601U4JQSZW2D,S002,2025-10-18 19:47:24,ITEM00840,Clothing,4,175.22,700.88,Transfer,y5sessa1
LRPJV5NXHCMF,S006,2025-10-18 04:38:41,ITEM00373,Toys,1,193.13,193.13,Cash,76gugc83
VHV9D6OC5BJW,S017,2025-10-18 09:54:27,ITEM00485,Electronics,1,351.50,351.50,Card,lurase8k
8XEL1KL4GGDQ,S018,2025-10-18 17:49:33,ITEM00463,Groceries,2,135.44,270.88,Card,h3ruvc6g
9PXWJ9YL8T9J,S006,18-10-25 09:18,ITEM00570,Clothing,4,367.15,1468.60,Cash,b86j623m
JNDOJXET7Q78,S019,2025-10-18 21:01:26,ITEM00205,Electronics,5,269.33,1346.65,Cash,8l00yac9
2EVJH88ZPPTG,S001,18-10-25 08:29,ITEM00386,Electronics,3,128.75,386.25,Mobile,ogph27ph
BVSCH4IIB30O,S002,10/18/2025 11:48PM,ITEM00641,Home,3,492.68,1478.04,Transfer,7a3z5csp
5ZFHYOYKYM5Y,S019,2025-10-18 05:58:06,ITEM00359,Sports,5,109.06,545.30,Card,un048yz3
RQ6PEZ5CPGBA,S016,10/18/2025 12:57AM,ITEM00523,Clothing,1,19.60,19.60,Transfer,mpce8ea8
U9BZCFJDO0I5,S012,2025-10-18 14:03:22,ITEM00817,Home,1,112.46,112.46,Transfer,kh5pmvb0
IW4AG7FVMJDP,S014,10/18/2025 11:02PM,ITEM00456,Sports,1,395.78,395.78,Mobile,7bopx5ye
RB7R97KCUNP8,S013,2025/10/18 17:25:12,ITEM00193,Toys,2,140.99,281.98,Transfer,1i1gb78s
LUUA3OG1JBC2,S003,2025-10-18 17:59:00,ITEM00309,Toys,3,363.01,1089.03,Mobile,mgc7mpdu
7PJGMQOT07HB,S013,18-10-25 22:20,ITEM00539,Toys,2,423.72,847.44,Mobile,6aku74ig
09KEUJMLX2F4,S002,2025-10-18T08:09:08,ITEM00146,Groceries,3,47.18,141.54,Transfer,8x6rsnd1
VCY4BNA4V4XC,S001,18-10-25 11:18,ITEM00138,Groceries,2,222.46,444.92,Mobile,sqx3mo7k
LSINWEYMP5TA,S019,2025-10-18 00:32:23,ITEM00521,Clothing,2,352.82,705.64,Mobile,q78ow3rq
83X4XRFO8P1J,S001,10/18/2025 10:49AM,ITEM00295,Sports,4,422.30,1689.20,Mobile,2ooegma0
CQYKW0QHHBE9,S019,2025-10-18 23:46:58,ITEM00145,Groceries,4,47.65,190.60,Mobile,xj83xpi2
XDCE4QK0RFSF,S008,2025-10-18 08:01:33,ITEM00534,Home,2,215.26,430.52,Mobile,01rfrbls
8KEZLRHDTHJ2,S002,2025/10/18 22:26:18,ITEM00164,Sports,3,109.02,327.06,Card,3fc77urf
MNPYTFQLO4RY,S020,2025-10-18 00:13:28,ITEM00585,Clothing,1,457.31,457.31,Cash,we5eaefq
9BZULAQHZQF0,S016,10/18/2025 06:46AM,ITEM00381,Groceries,2,43.66,87.32,Mobile,ctn2k7uw
7SQAESYJR9LW,S017,18-10-25 15:58,ITEM00282,Clothing,3,361.29,1083.87,Card,eqkke0vl
94SXJRVSNC24,S018,2025-10-18 09:05:26,ITEM00991,Home,2,54.73,109.46,Cash,bx5egilc
K4EV31F96JJ7,S020,2025-10-18 07:26:01,ITEM00063,Electronics,1,344.49,344.49,Transfer,jv3dulpu
W00S0PYUTXPZ,S008,2025-10-18 23:44:39,ITEM00392,Clothing,5,189.31,946.55,Cash,66weasg8
U8WRQCCUNEDC,S007,2025-10-18 17:59:05,ITEM00568,Groceries,3,40.92,122.76,Mobile,egaejcbz
20LVBCAY062I,S008,2025-10-18 06:24:21,ITEM00522,Electronics,1,233.35,233.35,Card,bagfupnx
G3OSIIH15MBX,S020,2025-10-18 08:01:50,ITEM00899,Home,1,322.21,322.21,Card,ye6trjs9
Q86HHLG6CFBB,S010,2025/10/18 17:00:47,ITEM00942,Clothing,3,330.49,991.47,Card,snh2y334
USUHN5SUJRHV,S020,10/18/2025 07:51PM,ITEM00667,Sports,2,364.90,729.80,Card,vldszoc3
6TEED7RTJQ39,S014,18-10-25 06:33,ITEM00588,Home,2,289.35,578.70,Transfer,c9sb0i4s
ZJ3DQDJD91AE,S002,10/18/2025 03:14PM,ITEM00222,Clothing,2,226.69,453.38,Transfer,wwhbfilg
PV6CMXIO72WP,S006,18-10-25 19:39,ITEM00423,Toys,3,11.40,34.20,Card,mhxqyb4y
BRYKZDNZKHQF,S019,2025-10-18T18:51:34,ITEM00608,Home,4,246.43,985.72,Transfer,q8g606lx
QYU9IAUA4CXH,S009,2025-10-18 10:10:26,ITEM00493,Sports,5,480.57,2402.85,Transfer,0s1reygw
LMX2Y43R2ODJ,S005,2025-10-18 03:43:26,ITEM00945,Clothing,3,15.01,45.03,Card,bki3v4aq
69KP0BGLNJQL,S015,2025-10-18 23:15:46,ITEM00768,Electronics,4,184.61,738.44,Transfer,aed6xxdr
5G5DR1GOGFNP,S002,2025-10-18 19:44:35,ITEM00886,Sports,5,100.06,500.30,Mobile,atsmzpri
9HG25HSA2TZK,S015,2025/10/18 14:48:21,ITEM00595,Home,2,162.81,325.62,Cash,d576o06d
V13I1WBQWKHH,S016,2025-10-18 22:17:59,ITEM00867,Toys,2,176.58,353.16,Mobile,mknotee0
UQGOCJZYO2Q3,S005,18-10-25 17:47,ITEM00824,Sports,5,394.90,1974.50,Card,y1pa7p3m
KHMYIY3MZRHS,S013,10/18/2025 01:21AM,ITEM00076,Groceries,4,322.86,1291.44,Transfer,4ussdwqs
YXZOMBWZ301E;S003;2025-10-18 23:17:37;ITEM00218;Sports;1;482.32;482.32;Mobile;uqkfuqlz
CKSY6L1UCOWK,S004,2025-10-18 09:04:07,ITEM00908,Electronics,4,23.19,92.76,Transfer,vndibijq
F3F91QJXD7T9,S015,2025-10-18 03:20:18,ITEM00199,Sports,4,398.11,1592.44,Mobile,7bblv35h
W6XAX31MQ77V,S005,10/18/2025 06:36PM,ITEM00143,Groceries,3,450.74,1352.22,Card,nqxfmzhh
MVY5ZDLZW64W,S017,2025-10-18 14:15:30,ITEM00920,Toys,4,490.66,1962.64,Mobile,5b2fyc4n
V4PA8U9OHUZ7,S016,2025-10-18 05:13:45,ITEM00225,Electronics,3,481.72,1445.16,Transfer,idpg3ikx
EVWXSH0SK9M3,S015,10/18/2025 08:25PM,ITEM00896,,3,146.11,438.33,Mobile,4fm6vopx
UWTM93QOZEZ6,S008,2025-10-18 14:45:18,ITEM00311,Sports,5,190.35,951.75,Cash,agtpxope
MMKMOKB7KVSA,S004,2025-10-18T12:00:24,ITEM00612,Clothing,2,122.08,244.16,Transfer,n4gpt868
KN2WND98V4XG,S005,2025-10-18T10:39:23,ITEM00632,Home,2,49.01,98.02,Card,0s8xomqg
JXPNLXO3TU4W,S006,2025-10-18 20:27:55,ITEM00058,Clothing,3,210.67,632.01,Transfer,eysgcxrs
WF1APJWMDYEB,S008,2025-10-18 07:26:16,ITEM00234,Clothing,2,42.75,85.50,Transfer,5vx1b0zn
A2CTMLJNFH5J,S007,2025-10-18 04:45:36,ITEM00449,Clothing,1,468.31,468.31,Transfer,dizo4uwf
GBP7RGHBSAJJ,S002,2025-10-18T10:03:22,ITEM00047,Clothing,4,29.39,117.56,Card,qbtpxesb
S7ZJI781YN7R,S002,2025-10-18 00:46:26,ITEM00207,Home,2,49.34,98.68,Transfer,80etpobs
2O4I0T5M1ORB,S017,10/18/2025 10:16AM,ITEM00710,Toys,3,133.26,399.78,Cash,dip3rq34
BDEXWBP2G4YJ,S017,2025-10-18 11:16:43,ITEM00632,Home,5,322.99,1614.95,Mobile,4axae4q9
1CHAWIYKPLWQ;S011;2025-10-18 02:35:22;ITEM00515;Clothing;3;341.79;1025.37;Mobile;55cse7m3
VVEYVT01XFR3;S017;10/18/2025 11:41PM;ITEM00778;Home;3;492.62;1477.86;Card;j4jmxara
ECFMPT2XIWFC,S003,2025-10-18 10:23:02,ITEM00403,Toys,3,129.60,388.80,Card,2bermyg1
YO7D0BKUC9MW,S014,2025-10-18 17:38:07,ITEM00109,Clothing,1,219.13,219.13,Transfer,rwmnhpji
K6Z4SA2RHNA3,S001,18-10-25 11:21,ITEM00966,Home,4,47.06,N/A,Card,mn2nux4n
AAW3TK5E13AF,S009,2025/10/18 23:07:24,ITEM00592,Groceries,2,312.51,625.02,Mobile,uqz91two
N9C86U4S00FH,S008,2025-10-18 13:05:14,ITEM00474,Toys,3,412.41,1237.23,Mobile,qn12rtgb

QIE05HAVKCYX,S012,10/18/2025 02:19AM,ITEM00283,Groceries,3,111.39,334.17,Card,r6uw43r3
34558B79RCBY,S008,2025-10-18 23:47:56,ITEM00038,Electronics,5,129.12,645.60,Transfer,syncjq57
N5GY6R229BF0,S010,10/18/2025 10:25PM,ITEM00732,Electronics,3,499.45,1498.35,Transfer,aciq4qah
1PVRTYKI43VZ,S019,2025-10-18 23:35:34,ITEM00289,Toys,5,200.40,1002.00,Mobile,18b83ybr
SC5Z38HRRMJI,S003,18-10-25 05:11,ITEM00717,Toys,4,266.97,1067.88,Transfer,2a36i5o1
13NHHYXP6HIJ,S013,2025-10-18 06:57:43,ITEM00363,Toys,2,362.04,724.08,Transfer,i1wwshh8
3UV8DYVOGSZS,S014,10/18/2025 10:03AM,ITEM00521,Toys,1,212.66,212.66,Card,527o5wfm
2GYUYXHO5WLL,S014,10/18/2025 07:44PM,ITEM00151,Groceries,5,438.13,2190.65,Mobile,9nogj1ym
Z0LN0UFDPC3A,S015,2025-10-18 18:57:58,ITEM00686,Electronics,2,177.31,354.62,Cash,5a98b9c1
5JSG4LQE9POU,S014,2025-10-18 00:21:35,ITEM00360,Toys,2,402.11,804.22,Transfer,hh54l20c
A22ZBLP68UKM,S006,10/18/2025 08:36PM,ITEM00969,Sports,4,384.51,1538.04,Cash,x9e9ycaw
OX775ZC08E55;S017;2025-10-18 21:03:33;ITEM00473;Sports;2;89.77;179.54;Transfer;kdlocnzl
9R7SLJEJPQ12,S003,2025/10/18 01:14:59,ITEM00701,Groceries,1,101.05,101.05,Cash,4ws7bgu5
D72DI1PNRYWD,S016,2025/10/18 06:54:21,ITEM00068,Clothing,2,471.85,943.70,Transfer,nxjcrqxw
RR7GQYXXTZ1V,S020,2025/10/18 14:27:40,ITEM00186,Clothing,4,131.89,527.56,Card,0n96cwy6
F1EZW9AIYJX5,S017,2025-10-18 19:42:11,ITEM00166,Sports,4,97.14,388.56,Card,l6trdmbm
ECT52495QVSD,S001,2025-10-18 14:37:04,ITEM00275,Sports,5,254.38,1271.90,Transfer,4oh9e6zo
PA93MTH56A6U,S004,2025-10-18 13:49:51,ITEM00728,Clothing,1,154.73,154.73,Mobile,o7cpkpla
NJ295590J1XZ,S017,18-10-25 17:24,ITEM00882,Groceries,1,348.21,348.21,Mobile,02w3vwgb
ZFYJFP9WXXQ9,S014,10/18/2025 08:30PM,ITEM00853,Sports,1,139.48,139.48,Transfer,a4hb38s4
9NPHBF3HHZ4M,S014,2025-10-18T03:41:33,ITEM00679,Home,1,488.99,488.99,Card,nx1nhtaj
GWYTWXNS740Y,S011,2025-10-18 19:35:51,ITEM00651,Groceries,5,299.71,1498.55,Cash,btnkf1nm
CF5GW3ZHOHIN,S014,2025-10-18 15:17:47,ITEM00914,Sports,4,268.08,1072.32,Card,n2tcb6j6
N7MMO2WSCT9R,S009,2025/10/18 06:26:25,ITEM00597,Sports,1,157.34,157.34,Card,6nszq8m4
FH1FVT71UOPU,S007,2025-10-18 12:00:47,ITEM00405,Home,4,414.52,1658.08,Card,rz587612
WDGKNED9MFGD,S019,2025-10-18 07:06:11,ITEM00645,Electronics,5,143.04,715.20,Mobile,ia2v0ox6
JJU9705JQIMO,S015,2025-10-18T20:35:48,ITEM00227,Toys,1,113.83,113.83,Cash,74zic8lk
JDNXJRGBJBSJ,S004,18-10-25 08:24,ITEM00515,Home,3,138.83,416.49,Card,ig9f7pw0
PABXG2LEDFDY,S010,2025-10-18 12:08:43,ITEM00467,Home,2,347.50,695.00,Mobile,rbw2tz9u
JMMVTQYQH287,S006,2025-10-18 06:16:55,ITEM00067,Clothing,1,483.14,483.14,Card,g98lsccr
CC7ZQZK1I4WV,S018,2025-10-18 11:08:03,ITEM00532,Toys,1,341.86,341.86,Cash,dvdpmda5
3XOHKGDXSRVI,S006,2025/10/18 11:41:01,ITEM00888,Home,4,180.24,720.96,Cash,bgppg962
5OUVPVATDKND,S002,2025/10/18 11:01:52,ITEM00543,Sports,5,48.66,243.30,Cash,92y8qbxl
TDT20B7T9CRW,S015,2025-10-18 23:14:45,ITEM00165,Sports,5,440.31,2201.55,Transfer,b3rbigj8
9ABPUW825HNR,S011,2025-10-18 04:47:25,ITEM00729,Clothing,3,128.22,384.66,Cash,y0w4oog1
CBBHYWC5NLKZ,S016,2025-10-18 14:00:05,ITEM00411,Electronics,4,188.84,755.36,Card,oczjhs8v
PHKG5BAI29T4,S004,2025-10-18 06:12:00,ITEM00355,Clothing,5,39.26,196.30,Transfer,a85fz1xf
QCK22WJ1DHDD,S011,2025-10-18T18:03:36,ITEM00667,Groceries,2,77.92,155.84,Transfer,0ipaejns
SUPM6JBQLEPN,S017,18-10-25 15:06,ITEM00283,Groceries,5,52.23,261.15,Transfer,wdkyz9s1
XOCEJ6S08XOD,S019,2025-10-18 04:21:11,ITEM00836,Toys,3,94.73,284.19,Mobile,5bakitkg
92WWGGCVUT74,S011,2025-10-18 16:08:41,ITEM00934,Groceries,2,496.08,992.16,Mobile,lpvsvcsj
HOPOIEIP9AMW,S018,2025-10-18 21:03:36,ITEM00144,Home,2,161.46,322.92,Cash,c6r0p5ed
1U7KB1RTPJWF,S020,18-10-25 19:59,ITEM00791,Home,1,401.53,401.53,Transfer,2fvo6kwt
4G1T1HOK1ZME,S012,10/18/2025 09:20AM,ITEM00883,Sports,2,44.75,89.50,Transfer,nv2n3pfy
Y5816RDV3R1M;S003;2025-10-18 01:54:02;ITEM00724;Clothing;5;50.92;254.6;Card;pqyl1gid
WJGMCHZ1DDTA,S012,2025-10-18 07:24:42,ITEM00605,Groceries,4,2.83,11.32,Transfer,phofjstr
TTQBE6Z2UDZC,S001,2025-10-18 19:58:54,ITEM00033,Groceries,4,310.79,1243.16,Cash,njvs3597
G84TDFJPLAZN,S010,10/18/2025 12:54AM,ITEM00996,Clothing,3,22.70,68.10,Cash,i6ijnccl
V6ZBIRYA2E0W,S015,2025-10-18 09:29:00,ITEM00999,Home,1,114.45,114.45,Transfer,bi3pok9p
Y2X9VUF9NWU0,S008,2025-10-18 11:27:43,ITEM00515,Clothing,2,487.93,975.86,Card,e2i2beay
20U7OHGGW2ZR,S015,10/18/2025 08:01PM,ITEM00811,Toys,4,193.46,773.84,Card,i6s4w6yx
EM2HOIF72O2Z,S012,2025-10-18 05:49:04,ITEM00761,Clothing,3,202.98,608.94,Mobile,onhzmyi8
I7EZ58YM99F6,S020,2025-10-18 13:31:08,ITEM00062,Home,5,457.85,2289.25,Card,nxm1279t
V2EBYXMZX9RB,S001,10/18/2025 02:53AM,ITEM00535,Clothing,4,419.41,1677.64,Mobile,6zzxpsg0
0HY488RECT4V,S005,18-10-25 16:38,ITEM00993,Clothing,5,237.66,1188.30,Cash,6cnm5yj8
NF1MKGP8OBLG,S015,18-10-25 21:06,ITEM00848,Home,4,484.92,1939.68,Card,sj2x2t4q
3YT6VYI14E5T,S001,2025/10/18 09:33:13,ITEM00118,Clothing,1,262.78,262.78,Cash,7xmtc27g
DV8LLUK7THMN,S012,2025-10-18 09:16:53,ITEM00466,Electronics,4,482.38,1929.52,Mobile,sxtn6dfr
BGZNHNSXN6XH,S002,2025-10-18T01:41:53,ITEM00197,Clothing,2,233.12,466.24,Mobile,foonhhem
NX8P7NEYHKN7,S013,2025-10-18 16:50:45,ITEM00127,Clothing,5,214.77,1073.85,Mobile,6gvl3arq
B91Y9K3FJN5M,S017,2025/10/18 10:13:50,ITEM00736,Electronics,2,367.54,735.08,Cash,waqwgmq0
AOAXY4JJUTXW,S015,2025-10-18 22:07:33,ITEM00390,Home,3,477.71,1433.13,Mobile,wkll1hjx
896OI3J6WMDV,S009,2025-10-18 12:57:06,ITEM00090,Sports,4,251.23,1004.92,Card,68r3wq61
GCBRBBLK4VX6,S007,2025-10-18 05:35:44,ITEM00584,Sports,1,449.68,449.68,Transfer,a91x4b6n
EJTCTSM7LITC,S006,10/18/2025 05:23AM,ITEM00553,Groceries,3,108.65,325.95,Mobile,nwts35tx
W1JZTGVY81U4,S018,10/18/2025 05:19PM,ITEM00893,Electronics,4,110.52,442.08,Cash,v276k1s3
02ATWPY3W35X,S016,2025/10/18 03:16:10,ITEM00229,Sports,2,231.72,463.44,Card,5iv71vyy
ZEM8W8TH6CZO,S019,2025-10-18 06:56:42,ITEM00076,Clothing,3,437.08,1311.24,Mobile,dcxee7tf
2R7Y9AM5T7CV,S018,10/18/2025 12:05PM,ITEM00593,Groceries,5,419.79,2098.95,Mobile,tn9bwj33
DCT4NQYFEHJJ,S002,2025-10-18 08:14:01,ITEM00083,Clothing,3,464.80,1394.40,Cash,4iwmq07s
OW4BUZ8CB3L2,S019,10/18/2025 11:49PM,ITEM00300,Clothing,5,169.10,845.50,Card,gm7h70vp
58H1W32O2RI0,S004,2025-10-18T17:56:04,ITEM00358,Home,1,493.51,493.51,Transfer,9vjdleno
AM0XKFSISMP9,S004,2025-10-18 06:12:16,ITEM00962,Sports,2,273.60,547.20,Cash,pn2a4ajp
VX7S39ADWL7G,S019,2025-10-18 12:23:46,ITEM00211,Groceries,5,81.64,408.20,Mobile,2w2y685x
UDOP1FA374CE;S008;2025-10-18 11:59:30;ITEM00930;Electronics;2;39.06;78.12;Card;9adgtt9z
BULJGWBZEM89,S020,2025-10-18 12:53:05,ITEM00668,Sports,2,385.79,771.58,Mobile,y4lib1x5
NABQHKRSAKEL,S020,18-10-25 15:08,ITEM00542,Clothing,1,81.32,81.32,Card,cf069q11
83B9QI6REALT,S002,10/18/2025 10:27PM,ITEM00783,Sports,2,113.58,227.16,Cash,0ls7uwde
5R8BW3GUOGJQ,S016,2025/10/18 21:00:27,ITEM00656,Electronics,3,44.00,132.00,Card,zlvyyo02
CM98YTQWP85W,S017,2025-10-18 06:58:38,ITEM00029,Home,2,191.70,383.40,Mobile,zvpy51r8
7RIJ8NPAS3JX,S019,2025-10-18T18:30:29,ITEM00070,Home,1,59.40,59.40,Mobile,evq071uf
TWFIVP8Y11TR,S019,2025-10-18 13:49:58,ITEM00694,Groceries,3,471.71,1415.13,Transfer,you76xkd
0OEPICCPEHKD,S010,2025-10-18 04:18:44,ITEM00248,Electronics,4,202.09,808.36,Cash,cxkr9ai4
9G3W6L75O2O6,S012,2025-10-18T18:30:19,ITEM00901,Groceries,5,278.97,1394.85,Card,m0st76q9
U4EWFPEES5OD,S007,18-10-25 03:58,ITEM00706,Home,2,390.20,780.40,Transfer,gw0jr94h
HPUH41IW7GR0,S012,2025-10-18 17:03:50,ITEM00191,Sports,1,451.92,451.92,Transfer,uj1lgpvp
TF3HXTHR10OO,S019,2025-10-18 23:19:45,ITEM00096,Home,2,385.43,770.86,Card,fih9tkvc
JHPFSZ9XUZOC,S012,2025-10-18 20:48:52,ITEM00760,Groceries,-4,336.35,1681.75,Cash,tu5fm6sj
D201G7VHIMSM,S018,10/18/2025 07:54AM,ITEM00668,Sports,5,200.21,1001.05,Card,vy5zqw8l
UKC660FJSTZL,S018,2025/10/18 19:10:47,ITEM00798,Groceries,4,185.14,740.56,Transfer,ruuwcaw9
N4AD2341I39U,S012,2025-10-18 04:32:33,ITEM00390,Sports,3,404.82,1214.46,Mobile,d2zop5jy

F92B673VFBVQ,S012,2025-10-18 17:51:31,ITEM00073,Groceries,2,238.75,477.50,Transfer,8j6e0okp
FZDVGM9RV5UK,S004,10/18/2025 11:13AM,ITEM00713,Sports,4,200.74,802.96,Transfer,2zqyf72k
WSPBUDTDG8JX,S009,2025/10/18 10:14:03,ITEM00705,Sports,3,302.85,908.55,Card,wctc0gai
AMEFTOXD7V8K,S018,10/18/2025 06:37AM,ITEM00956,Toys,2,135.37,270.74,Mobile,f7xsxgj1
9IZTEQ170VD7,S004,18-10-25 04:09,ITEM00438,Clothing,1,119.53,119.53,Mobile,is70873e
TLSRWWQUWNWK,S010,2025-10-18 05:13:08,ITEM00326,Clothing,1,381.41,381.41,Transfer,avd1hcnj
7Y9695X3208R,S005,2025-10-18 23:07:59,ITEM00157,Sports,4,110.94,443.76,Card,ylrc62ak
SBX4GF1XROYN,S013,2025-10-18 20:27:14,ITEM00434,Home,5,239.01,1195.05,Card,2ggkpv5k
8C4120M994W9,S020,2025-10-18 11:08:57,ITEM00577,Electronics,4,319.81,1279.24,Cash,k87aouon
2US2ZGEHNRCP,S017,2025-10-18 15:49:48,ITEM00478,Clothing,3,247.17,741.51,Transfer,6f9jcpw1
VAYEIGCTBNCH,S008,2025-10-18 20:40:32,ITEM00397,Home,1,490.48,490.48,Cash,im6we5vz
AK64D5ALTKA4,S008,18-10-25 19:34,ITEM00614,Toys,5,24.21,121.05,Card,nhs33pam
60EAW91F2ZYZ,S012,18-10-25 15:53,ITEM00808,Home,2,299.12,598.24,Card,un839on5
5LTN9E41E958,S016,2025-10-18 19:11:17,ITEM00133,Electronics,4,7.08,28.32,Card,21bg2csd
FHSKK5831A38,S007,2025-10-18 16:44:17,ITEM00769,Home,2,1.42,2.84,Cash,8s46b51d
C8RSXNRN4OY1,S011,2025-10-18 19:38:44,ITEM00700,Toys,5,479.71,2398.55,Card,q854prwb
BZEEMUDXIRIP,S015,2025/10/18 21:01:04,ITEM00096,Toys,5,214.97,1074.85,Mobile,t6cnd2uz
8A5VKUA46YHU,S010,18-10-25 18:24,ITEM00148,Clothing,3,342.66,1027.98,Card,kmhz9xl8
ZK0BE2UUGPM9,S006,2025-10-18 08:10:13,ITEM00468,Electronics,4,443.39,1773.56,Cash,e9eq8d1t
LEOARF5NCRI3,S003,2025-10-18 22:29:19,ITEM00247,Home,1,140.32,140.32,Mobile,ai5vo5hg
CNS5KNTVWE56,S017,2025-10-18 14:06:08,ITEM00442,Electronics,4,96.25,385.00,Mobile,l0yvevo9
X7DPYGYP9LUK,S019,2025-10-18 04:19:19,ITEM00518,Home,1,49.78,49.78,Mobile,nj5rv9jn
F49M4OQ5ZL5X,S001,10/18/2025 04:51PM,ITEM00849,Home,5,219.70,1098.50,Cash,hrm8z7co
FTVSYBL9AOP2,S003,2025-10-18 01:27:02,ITEM00605,Sports,3,251.05,753.15,Transfer,a44wutd6
EABMZ6EGQNG6,S004,18-10-25 21:10,ITEM00628,Groceries,1,352.40,352.40,Transfer,8ytzi9yp
D7HBG575OD1Q,S012,10/18/2025 04:46PM,ITEM00543,Home,5,402.24,2011.20,Card,yiqkxuzv
IVBCAO6TKLXQ,S001,2025-10-18 15:42:39,ITEM00964,Sports,1,453.02,453.02,Cash,xitkvi3b
CUVCX9XG69D8,S016,2025-10-18 11:37:44,ITEM00766,Toys,2,141.89,283.78,Mobile,4pn7gn4f
V0CP7JSZBM13,S010,2025-10-18 07:21:05,ITEM00174,Sports,1,376.30,376.30,Cash,h14g2ove
VT0JA8KT30U3,S016,2025-10-18 17:51:41,ITEM00116,Clothing,5,450.17,2250.85,Mobile,73dzkhl6
CWIZ5NDDR8V6,S012,2025-10-18 01:49:42,ITEM00266,Clothing,2,372.43,744.86,Transfer,a5v6y37o
DTUFGDMV83IK,S001,2025/10/18 13:05:29,ITEM00988,Home,3,139.36,418.08,Cash,oxhzq8iw
8QPADS06NXAI,S013,10/18/2025 10:05AM,ITEM00505,Electronics,5,328.19,1640.95,Transfer,hdbgecqg
SNX92OKL1STZ,S020,2025-10-18 15:38:22,ITEM00333,Clothing,2,295.81,591.62,Cash,wp7eziqp
7TNEST7SEUYZ,S018,10/18/2025 08:13PM,ITEM00570,Home,4,250.09,1000.36,Transfer,c5ypbx11
88EDMMDDQ0G2,S004,18-10-25 23:54,ITEM00686,Groceries,3,70.14,210.42,Transfer,gjoe4ly1
A5B3D1XD1EQK,S009,2025-10-18 16:59:52,ITEM00206,Sports,3,3.69,11.07,Cash,7o6cojes
L9WBWGHHH7DC,S011,2025-10-18 20:39:38,ITEM00155,Sports,1,3.72,3.72,Card,nq4chhou
Z38R760MPM6U,S008,18-10-25 17:00,ITEM00520,Home,4,282.81,1131.24,Mobile,bgfphq4e
2AXWGXLZ3X1J,S008,2025-10-18 12:04:03,ITEM00119,Toys,3,319.67,959.01,Cash,0p53nfgr
